"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","Industry","Summary Quote","Exchange"
"PLCE","Children&#39;s Place, Inc. (The)","64.16","$1.34B","1997","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/plce","NASDAQ"
"CMRX","Chimerix, Inc.","37.1","$1.52B","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cmrx","NASDAQ"
"CADC","China Advanced Construction Materials Group, Inc.","3.86","$8.03M","nan","Basic Industries","Engineering & Construction","http://www.nasdaq.com/symbol/cadc","NASDAQ"
"CALI","China Auto Logistics Inc.","1.18","$4.76M","nan","Consumer Services","Motor Vehicles","http://www.nasdaq.com/symbol/cali","NASDAQ"
"CAAS","China Automotive Systems, Inc.","7.28","$233.84M","nan","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/caas","NASDAQ"
"CBAK","China BAK Battery, Inc.","3.5903","$45.31M","nan","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cbak","NASDAQ"
"CBPO","China Biologic Products, Inc.","93.78","$2.33B","nan","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cbpo","NASDAQ"
"CCCL","China Ceramics Co., Ltd.","1.17","$23.9M","nan","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/cccl","NASDAQ"
"CCCR","China Commercial Credit, Inc.","2.9801","$36.52M","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/cccr","NASDAQ"
"JRJC","China Finance Online Co. Limited","4.42","$98.25M","2004","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/jrjc","NASDAQ"
"CHOP","China Gerui Advanced Materials Group Limited","0.7","$4.16M","nan","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/chop","NASDAQ"
"HGSH","China HGS Real Estate, Inc.","2.58","$116.23M","nan","Finance","Real Estate","http://www.nasdaq.com/symbol/hgsh","NASDAQ"
"CHLN","China Housing & Land Development, Inc.","0.36","$12.53M","nan","Basic Industries","Homebuilding","http://www.nasdaq.com/symbol/chln","NASDAQ"
"CNIT","China Information Technology, Inc.","4.77","$142.98M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cnit","NASDAQ"
"CJJD","China Jo-Jo Drugstores, Inc.","3.1","$47.7M","nan","Consumer Durables","Specialty Chemicals","http://www.nasdaq.com/symbol/cjjd","NASDAQ"
"HTHT","China Lodging Group, Limited","20.22","$1.25B","2010","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/htht","NASDAQ"
"CMGE","China Mobile Games and Entertainment Group Limited","17.67","$552.61M","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cmge","NASDAQ"
"CHNR","China Natural Resources, Inc.","1.71","$42.6M","nan","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/chnr","NASDAQ"
"CREG","China Recycling Energy Corporation","0.9","$74.78M","nan","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/creg","NASDAQ"
"CPGI","China Shengda Packaging Group, Inc.","0.81","$31.42M","2010","Consumer Durables","Containers/Packaging","http://www.nasdaq.com/symbol/cpgi","NASDAQ"
"CSUN","China Sunergy Co., Ltd.","1.76","$23.54M","2007","Technology","Semiconductors","http://www.nasdaq.com/symbol/csun","NASDAQ"
"CNTF","China TechFaith Wireless Communication Technology Limited","0.965","$51.08M","2005","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cntf","NASDAQ"
"CXDC","China XD Plastics Company Limited","5.3","$260.5M","nan","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/cxdc","NASDAQ"
"CNYD","China Yida Holding, Co.","2.16","$8.46M","nan","Consumer Services","Advertising","http://www.nasdaq.com/symbol/cnyd","NASDAQ"
"CCIH","ChinaCache International Holdings Ltd.","11.76","$275.23M","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/ccih","NASDAQ"
"CNET","ChinaNet Online Holdings, Inc.","1.51","$43.61M","nan","Technology","Advertising","http://www.nasdaq.com/symbol/cnet","NASDAQ"
"IMOS","ChipMOS TECHNOLOGIES (Bermuda) LTD.","24.17","$715.07M","nan","Technology","Semiconductors","http://www.nasdaq.com/symbol/imos","NASDAQ"
"CHSCL","CHS Inc","27.93","nan","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscl","NASDAQ"
"CHSCM","CHS Inc","26.12","$496.28M","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscm","NASDAQ"
"CHSCN","CHS Inc","27.24","$457.63M","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscn","NASDAQ"
"CHSCO","CHS Inc","28.68","$324.63M","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chsco","NASDAQ"
"CHSCP","CHS Inc","31.2001","$225.65M","nan","Consumer Services","Farming/Seeds/Milling","http://www.nasdaq.com/symbol/chscp","NASDAQ"
"CHDN","Churchill Downs, Incorporated","116.57","$2.06B","nan","Consumer Services","Services-Misc. Amusement & Recreation","http://www.nasdaq.com/symbol/chdn","NASDAQ"
"CHUY","Chuy&#39;s Holdings, Inc.","22.94","$377.15M","2012","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/chuy","NASDAQ"
"CIFC","CIFC Corp.","7.87","$199.06M","nan","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cifc","NASDAQ"
"CMCT","CIM Commercial Trust Corporation","18.08","$1.76B","nan","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/cmct","NASDAQ"
"CMPR","Cimpress N.V","87.1","$2.84B","nan","Miscellaneous","Publishing","http://www.nasdaq.com/symbol/cmpr","NASDAQ"
"CINF","Cincinnati Financial Corporation","53.47","$8.78B","nan","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/cinf","NASDAQ"
"CIDM","Cinedigm Corp","1.56","$120.05M","nan","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cidm","NASDAQ"
"CTAS","Cintas Corporation","82.69","$9.7B","1983","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/ctas","NASDAQ"
"CPHR","Cipher Pharmaceuticals Inc.","8.7","$225.26M","nan","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cphr","NASDAQ"
"CRUS","Cirrus Logic, Inc.","32.715","$2.05B","1989","Technology","Semiconductors","http://www.nasdaq.com/symbol/crus","NASDAQ"
"CISAW","CIS Acquisition Ltd.","0.3","nan","2013","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cisaw","NASDAQ"
"CSCO","Cisco Systems, Inc.","27.13","$138.49B","1990","Technology","Computer Communications Equipment","http://www.nasdaq.com/symbol/csco","NASDAQ"
"CTRN","Citi Trends, Inc.","26.8","$417.5M","2005","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/ctrn","NASDAQ"
"CZNC","Citizens & Northern Corp","20.41","$250.29M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cznc","NASDAQ"
"CZWI","Citizens Community Bancorp, Inc.","9.1999","$47.78M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/czwi","NASDAQ"
"CZFC","Citizens First Corporation","12.27","$24.16M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/czfc","NASDAQ"
"CIZN","Citizens Holding Company","18","$87.8M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cizn","NASDAQ"
"CTXS","Citrix Systems, Inc.","62.18","$9.94B","1995","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ctxs","NASDAQ"
"CHCO","City Holding Company","47.8","$727.15M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/chco","NASDAQ"
"CDTI","Clean Diesel Technologies, Inc.","1.93","$27.31M","nan","Capital Goods","Pollution Control Equipment","http://www.nasdaq.com/symbol/cdti","NASDAQ"
"CLNE","Clean Energy Fuels Corp.","5.45","$492.48M","2007","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/clne","NASDAQ"
"CLNT","Cleantech Solutions International, Inc.","3.25","$12.8M","nan","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clnt","NASDAQ"
"CLFD","Clearfield, Inc.","14.93","$204.36M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/clfd","NASDAQ"
"CLRO","ClearOne, Inc.","10.78","$98.56M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/clro","NASDAQ"
"CLIR","ClearSign Combustion Corporation","5.835","$73.94M","2012","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/clir","NASDAQ"
"CBLI","Cleveland BioLabs, Inc.","3.63","$12.49M","2006","Health Care","Biotechnology: Commercial Physical & Biological Resarch","http://www.nasdaq.com/symbol/cbli","NASDAQ"
"CKSW","ClickSoftware Technologies Ltd.","8.78","$290.94M","2000","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cksw","NASDAQ"
"CSBK","Clifton Bancorp Inc.","14.08","$382.31M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/csbk","NASDAQ"
"CLVS","Clovis Oncology, Inc.","69.52","$2.36B","2011","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/clvs","NASDAQ"
"CMFN","CM Finance Inc","13.82","$188.87M","2014","nan","nan","http://www.nasdaq.com/symbol/cmfn","NASDAQ"
"CME","CME Group Inc.","92.91","$31.36B","2002","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/cme","NASDAQ"
"CMSB","CMS Bancorp, Inc.","13.15","$24.5M","nan","Finance","Banks","http://www.nasdaq.com/symbol/cmsb","NASDAQ"
"CCNE","CNB Financial Corporation","17.24","$249.16M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ccne","NASDAQ"
"CISG","CNinsure Inc.","9.01","$449.99M","2007","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/cisg","NASDAQ"
"CNV","Cnova N.V.","6.3","$2.77B","2014","Consumer Services","Catalog/Specialty Distribution","http://www.nasdaq.com/symbol/cnv","NASDAQ"
"CWAY","Coastway Bancorp, Inc.","11.0501","$54.67M","2014","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cway","NASDAQ"
"COBZ","CoBiz Financial Inc.","12.23","$498.76M","1998","Finance","Major Banks","http://www.nasdaq.com/symbol/cobz","NASDAQ"
"COKE","Coca-Cola Bottling Co. Consolidated","114.52","$1.06B","1972","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/coke","NASDAQ"
"CDXS","Codexis, Inc.","4.65","$184.61M","2010","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/cdxs","NASDAQ"
"CVLY","Codorus Valley Bancorp, Inc","20.68","$120.74M","nan","Finance","Savings Institutions","http://www.nasdaq.com/symbol/cvly","NASDAQ"
"JVA","Coffee Holding Co., Inc.","5.06","$32.67M","2005","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/jva","NASDAQ"
"CCOI","Cogent Communications Holdings, Inc.","35.47","$1.65B","nan","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ccoi","NASDAQ"
"CGNT","Cogentix Medical, Inc.","1.69","$16.33M","nan","nan","nan","http://www.nasdaq.com/symbol/cgnt","NASDAQ"
"CGNX","Cognex Corporation","50.49","$4.38B","1989","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/cgnx","NASDAQ"
"CTSH","Cognizant Technology Solutions Corporation","62.57","$38.14B","1998","Technology","EDP Services","http://www.nasdaq.com/symbol/ctsh","NASDAQ"
"COHR","Coherent, Inc.","64.61","$1.6B","nan","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cohr","NASDAQ"
"CHRS","Coherus BioSciences, Inc.","28.05","$934.75M","2014","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/chrs","NASDAQ"
"COHU","Cohu, Inc.","10.98","$282.22M","nan","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/cohu","NASDAQ"
"CLRX","CollabRx, Inc.","1.06","$10.93M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/clrx","NASDAQ"
"CLCT","Collectors Universe, Inc.","22.93","$203.71M","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/clct","NASDAQ"
"CBAN","Colony Bankcorp, Inc.","8.1","$68.36M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cban","NASDAQ"
"COLB","Columbia Banking System, Inc.","29.08","$1.68B","1992","Finance","Major Banks","http://www.nasdaq.com/symbol/colb","NASDAQ"
"CBRX","Columbia Laboratories, Inc.","6.18","$66.59M","1988","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cbrx","NASDAQ"
"COLM","Columbia Sportswear Company","60.33","$4.22B","1998","Consumer Non-Durables","Apparel","http://www.nasdaq.com/symbol/colm","NASDAQ"
"CMCO","Columbus McKinnon Corporation","26.73","$534.01M","1996","Capital Goods","Constructionang Equipment/Trucks","http://www.nasdaq.com/symbol/cmco","NASDAQ"
"CBMX","CombiMatrix Corporation","1.9","$24.09M","nan","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/cbmx","NASDAQ"
"CMCSA","Comcast Corporation","57.94","$148.32B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cmcsa","NASDAQ"
"CMCSK","Comcast Corporation","57.6","$147.45B","nan","Consumer Services","Television Services","http://www.nasdaq.com/symbol/cmcsk","NASDAQ"
"CBSH","Commerce Bancshares, Inc.","42.32","$4.09B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cbsh","NASDAQ"
"CBSHP","Commerce Bancshares, Inc.","25.85","$2.37B","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cbshp","NASDAQ"
"CVGI","Commercial Vehicle Group, Inc.","6.59","$197.89M","2004","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/cvgi","NASDAQ"
"COMM","CommScope Holding Company, Inc.","28.95","$5.47B","2013","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/comm","NASDAQ"
"JCS","Communications Systems, Inc.","11.09","$96.03M","nan","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/jcs","NASDAQ"
"CBIN","Community Bank Shares of Indiana, Inc.","27.55","$148.16M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cbin","NASDAQ"
"ESXB","Community Bankers Trust Corporation.","4.37","$95.25M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/esxb","NASDAQ"
"CYHHZ","Community Health Systems, Inc.","0.019","nan","nan","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/cyhhz","NASDAQ"
"CTBI","Community Trust Bancorp, Inc.","33.49","$585.38M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/ctbi","NASDAQ"
"CWBC","Community West Bancshares","6.6","$54.14M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cwbc","NASDAQ"
"COB","CommunityOne Bancorp","10.44","$252.5M","nan","Finance","Major Banks","http://www.nasdaq.com/symbol/cob","NASDAQ"
"CVLT","CommVault Systems, Inc.","43.71","$1.96B","2006","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cvlt","NASDAQ"
"CIZ","Compass EMP Developed 500 Enhanced Volatility Weighted Index E","35.87","nan","nan","nan","nan","http://www.nasdaq.com/symbol/ciz","NASDAQ"
"CDC","Compass EMP U S EQ Income 100 Enhanced Volatility Weighted Fun","36.3371","$23.62M","nan","nan","nan","http://www.nasdaq.com/symbol/cdc","NASDAQ"
"CSF","Compass EMP U.S. Discovery 500 Enhanced Volatility Weighted Fu","39.41","$7.88M","nan","nan","nan","http://www.nasdaq.com/symbol/csf","NASDAQ"
"CFO","Compass EMP US 500 Enhanced Volatility Weighted Index ETF","37.21","$26.05M","nan","nan","nan","http://www.nasdaq.com/symbol/cfo","NASDAQ"
"CFA","Compass EMP US 500 Volatility Weighted Index ETF","37.13","$7.43M","nan","nan","nan","http://www.nasdaq.com/symbol/cfa","NASDAQ"
"CGEN","Compugen Ltd.","6.95","$349.27M","2000","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/cgen","NASDAQ"
"CPSI","Computer Programs and Systems, Inc.","53.33","$603.46M","2002","Technology","EDP Services","http://www.nasdaq.com/symbol/cpsi","NASDAQ"
"CTG","Computer Task Group, Incorporated","7.46","$139.86M","nan","Technology","EDP Services","http://www.nasdaq.com/symbol/ctg","NASDAQ"
"SCOR","comScore, Inc.","51.04","$1.74B","2007","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/scor","NASDAQ"
"CHCI","Comstock Holding Companies, Inc.","0.9298","$20.09M","2004","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/chci","NASDAQ"
"CMTL","Comtech Telecommunications Corp.","30.22","$491.21M","nan","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/cmtl","NASDAQ"
"CNSI","Comverse Inc.","19.89","$435.8M","nan","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/cnsi","NASDAQ"
"CNAT","Conatus Pharmaceuticals Inc.","6.09","$95.57M","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cnat","NASDAQ"
"CNCE","Concert Pharmaceuticals, Inc.","15.57","$336.1M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cnce","NASDAQ"
"CCUR","Concurrent Computer Corporation","6.29","$59.44M","nan","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/ccur","NASDAQ"
"CNMD","CONMED Corporation","51.12","$1.41B","1987","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/cnmd","NASDAQ"
"CTWS","Connecticut Water Service, Inc.","37.51","$418.34M","nan","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/ctws","NASDAQ"
"CNOB","ConnectOne Bancorp, Inc.","19.48","$581.76M","nan","nan","nan","http://www.nasdaq.com/symbol/cnob","NASDAQ"
"CNXR","Connecture, Inc.","10.16","$220.45M","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/cnxr","NASDAQ"
"CONN","Conn&#39;s, Inc.","30.84","$1.12B","2003","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/conn","NASDAQ"
"CNSL","Consolidated Communications Holdings, Inc.","21.89","$1.11B","2005","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/cnsl","NASDAQ"
"CWCO","Consolidated Water Co. Ltd.","11.32","$166.58M","nan","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/cwco","NASDAQ"
"CTCT","Constant Contact, Inc.","38.38","$1.23B","2007","Technology","Advertising","http://www.nasdaq.com/symbol/ctct","NASDAQ"
"CPSS","Consumer Portfolio Services, Inc.","7.15","$183.06M","1992","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/cpss","NASDAQ"
"CFRX","ContraFect Corporation","5.6","$113.28M","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrx","NASDAQ"
"CFRXW","ContraFect Corporation","1.93","nan","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrxw","NASDAQ"
"CFRXZ","ContraFect Corporation","0.85","nan","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/cfrxz","NASDAQ"
